"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","lat","long"
"7845","F382",30,540,3.6,"Zanclean",47.8,0.0117,"Favartia","Favartia",0,"Mollusca","Gastropoda","Neogastropoda","Muricidae",1.3,-78.47,432244,41757,11248,-78.47,1.3,-81.7390955747072,2.38295803461706
"7846","F382",30,540,3.6,"Zanclean",358.9,0.0117,"Ficus","Ficus",0,"Mollusca","Gastropoda","Sorbeoconcha","Ficidae",1.28,-78.64,577661,60772,17422,-78.64,1.28,-81.7390955747072,2.38295803461706
"7847","F382",30,540,3.6,"Zanclean",358.9,0.0117,"Ficus","Ficus",0,"Mollusca","Gastropoda","Sorbeoconcha","Ficidae",1.28,-78.52,577572,60771,17422,-78.52,1.28,-81.7390955747072,2.38295803461706
"7848","F382",30,540,3.6,"Zanclean",61.6,1.8,"Flabellipecten","Flabellipecten",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",1.28,-78.64,577603,60772,17422,-78.64,1.28,-81.7390955747072,2.38295803461706
"7849","F382",30,540,3.6,"Zanclean",61.6,1.8,"Flabellipecten","Flabellipecten",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",1.29,-78.55,1078626,131293,42438,-78.55,1.29,-81.7390955747072,2.38295803461706
"7850","F382",30,540,3.6,"Zanclean",66,0.0117,"Flabellum","Flabellum",0,"Cnidaria","Anthozoa","Scleractinia","Flabellidae",1.33,-78.65,824627,90857,30557,-78.65,1.33,-81.7390955747072,2.38295803461706
"7851","F382",30,540,3.6,"Zanclean",37.71,3.6,"Fusinus","Fusinus (Fusinus)",1,"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae",1.17,-77.89,1078751,131333,42438,-77.89,1.17,-81.7390955747072,2.38295803461706
"7852","F382",30,540,3.6,"Zanclean",37.71,3.6,"Fusinus","Fusinus (Fusinus)",1,"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae",1.29,-78.55,1078595,131293,42438,-78.55,1.29,-81.7390955747072,2.38295803461706
"7853","F382",30,540,3.6,"Zanclean",37.71,3.6,"Fusinus","Fusinus (Fusinus)",1,"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae",1.28,-78.52,577557,60771,17422,-78.52,1.28,-81.7390955747072,2.38295803461706
"7854","F382",30,540,3.6,"Zanclean",37.71,3.6,"Fusinus","Fusinus (Fusinus)",1,"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae",1.17,-77.89,1078827,131334,42438,-77.89,1.17,-81.7390955747072,2.38295803461706
"7855","F382",30,540,3.6,"Zanclean",37.71,3.6,"Fusinus","Fusinus (Fusinus)",1,"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae",1.28,-78.64,577643,60772,17422,-78.64,1.28,-81.7390955747072,2.38295803461706
"7856","F382",30,540,3.6,"Zanclean",37.71,3.6,"Fusinus","Fusinus (Fusinus)",1,"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae",1.17,-77.89,1078687,131332,42438,-77.89,1.17,-81.7390955747072,2.38295803461706
"7857","F382",30,540,3.6,"Zanclean",37.71,2.58,"Fusiturricula","Fusiturricula",0,"Mollusca","Gastropoda","Neogastropoda","Costellariidae",1.28,-78.64,577620,60772,17422,-78.64,1.28,-81.7390955747072,2.38295803461706
