"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","lat","long"
"1","F127",1,17,290.1,"Sakmarian",290.1,254.14,"Bruntonia","Bruntonia",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982855,117699,27298,-21.46,37.84,-18,40.6617064710607
"2","F127",1,17,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",37.84,-21.46,982859,117701,27298,-21.46,37.84,-18,40.6617064710607
"3","F127",1,17,290.1,"Sakmarian",315.2,264.28,"Exochorhynchus","Exochorhynchus",0,"Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",37.84,-21.46,982861,117701,27298,-21.46,37.84,-18,40.6617064710607
"4","F127",1,17,290.1,"Sakmarian",330.9,251.902,"Kochiproductus","Kochiproductus",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982863,117702,3813,-21.46,37.84,-18,40.6617064710607
"5","F127",1,17,290.1,"Sakmarian",387.7,266.9,"Komiella","Komiella",0,"Brachiopoda","Strophomenata","Strophomenida","Rugosochonetidae",37.84,-21.46,982853,117699,27298,-21.46,37.84,-18,40.6617064710607
"6","F127",1,17,290.1,"Sakmarian",315.2,266.9,"Kutorginella","Kutorginella",0,"Brachiopoda","Strophomenata","Productida","Productellidae",37.84,-21.46,982854,117699,27298,-21.46,37.84,-18,40.6617064710607
"7","F127",1,17,290.1,"Sakmarian",290.1,251.902,"Liosotella","Liosotella",0,"Brachiopoda","Strophomenata","Productida","Paucispiniferidae",37.84,-21.46,982858,117701,27298,-21.46,37.84,-18,40.6617064710607
"8","F127",1,17,290.1,"Sakmarian",427.4,251.902,"Orthotetes","Orthotetes",0,"Brachiopoda","Strophomenata","Orthotetida","Orthotetidae",37.84,-21.46,982862,117702,27298,-21.46,37.84,-18,40.6617064710607
"9","F127",1,17,290.1,"Sakmarian",323.2,251.2,"Orthotichia","Orthotichia",0,"Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",37.84,-21.46,982856,117700,27298,-21.46,37.84,-18,40.6617064710607
"10","F127",1,17,290.1,"Sakmarian",330.9,251.902,"Spiriferella","Spiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",37.84,-21.46,1001395,115714,29759,-21.46,37.84,-18,40.6617064710607
"11","F127",1,17,290.1,"Sakmarian",330.9,251.902,"Spiriferella","Spiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",37.84,-21.46,1001424,121749,29759,-21.46,37.84,-18,40.6617064710607
"12","F127",1,17,290.1,"Sakmarian",330.9,251.902,"Spiriferella","Spiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",37.84,-21.46,1001419,117699,29759,-21.46,37.84,-18,40.6617064710607
"13","F127",1,17,290.1,"Sakmarian",298.9,254.14,"Yakovlevia","Yakovlevia",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982864,115714,27298,-21.46,37.84,-18,40.6617064710607
"14","F127",1,17,290.1,"Sakmarian",298.9,254.14,"Yakovlevia","Yakovlevia",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982866,117703,27298,-21.46,37.84,-18,40.6617064710607
"15","F127",1,17,290.1,"Sakmarian",298.9,254.14,"Yakovlevia","Yakovlevia",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982867,117704,27298,-21.46,37.84,-18,40.6617064710607
"16","F127",1,17,290.1,"Sakmarian",298.9,254.14,"Yakovlevia","Yakovlevia",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982860,117701,27298,-21.46,37.84,-18,40.6617064710607
"17","F127",1,17,290.1,"Sakmarian",298.9,254.14,"Yakovlevia","Yakovlevia",0,"Brachiopoda","Strophomenata","Productida","Productidae",37.84,-21.46,982857,117700,27298,-21.46,37.84,-18,40.6617064710607
"18","F133",2,35,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",42.12,41.66,990196,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"19","F133",2,35,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",42.12,41.66,990192,119327,27355,41.66,42.12,44.7926957680754,42.7401985555368
"20","F133",2,35,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",42.12,41.66,990209,119331,27355,41.66,42.12,44.7926957680754,42.7401985555368
"21","F133",2,35,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",42.12,41.66,990212,119333,27355,41.66,42.12,44.7926957680754,42.7401985555368
"22","F133",2,35,290.1,"Sakmarian",293.52,251.902,"Bajkuria","Bajkuria",0,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",42.12,41.66,990201,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"23","F133",2,35,290.1,"Sakmarian",346.7,251.902,"Cancrinella","Cancrinella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",42.12,41.66,990193,119327,27355,41.66,42.12,44.7926957680754,42.7401985555368
"24","F133",2,35,290.1,"Sakmarian",453,251.2,"Chonetes","Chonetes",0,"Brachiopoda","Strophomenata","Strophomenida","Chonetidae",43.01,39.58,990221,119336,27355,39.58,43.01,44.7926957680754,42.7401985555368
"25","F133",2,35,290.1,"Sakmarian",453,251.2,"Chonetes","Chonetes",0,"Brachiopoda","Strophomenata","Strophomenida","Chonetidae",43.01,39.58,990226,119339,27355,39.58,43.01,44.7926957680754,42.7401985555368
"26","F133",2,35,290.1,"Sakmarian",307,251.902,"Chonetinella","Chonetinella",0,"Brachiopoda","Strophomenata","Strophomenida","Rugosochonetidae",43.01,39.58,990229,119340,37658,39.58,43.01,44.7926957680754,42.7401985555368
"27","F133",2,35,290.1,"Sakmarian",346.7,251.2,"Derbyia","Derbyia",0,"Brachiopoda","Strophomenata","Orthotetida","Derbyiidae",42.12,41.66,990190,119327,27355,41.66,42.12,44.7926957680754,42.7401985555368
"28","F133",2,35,290.1,"Sakmarian",307,273.01,"Fimbrinia","Fimbrinia",0,"Brachiopoda","Strophomenata","Productida","Productellidae",43.01,39.58,990228,119339,27298,39.58,43.01,44.7926957680754,42.7401985555368
"29","F133",2,35,290.1,"Sakmarian",307,273.01,"Fimbrinia","Fimbrinia",0,"Brachiopoda","Strophomenata","Productida","Productellidae",42.12,41.66,990208,119331,27298,41.66,42.12,44.7926957680754,42.7401985555368
"30","F133",2,35,290.1,"Sakmarian",393.3,254.14,"Leiorhynchus","Leiorhynchus",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Leiorhynchidae",42.12,41.66,990198,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"31","F133",2,35,290.1,"Sakmarian",393.3,254.14,"Leiorhynchus","Leiorhynchus",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Leiorhynchidae",42.12,41.66,862252,95805,27355,41.66,42.12,44.7926957680754,42.7401985555368
"32","F133",2,35,290.1,"Sakmarian",290.1,251.902,"Marinurnula","Marinurnula",0,"Brachiopoda","Rhynchonellata","Terebratulida","Pseudodielasmatidae",42.12,41.66,990202,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"33","F133",2,35,290.1,"Sakmarian",393.3,251.2,"Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",42.12,41.66,990206,119330,27355,41.66,42.12,44.7926957680754,42.7401985555368
"34","F133",2,35,290.1,"Sakmarian",330.9,251.2,"Neochonetes","Neochonetes",0,"Brachiopoda","Strophomenata","Strophomenida","Rugosochonetidae",42.12,41.66,862250,95804,27355,41.66,42.12,44.7926957680754,42.7401985555368
"35","F133",2,35,290.1,"Sakmarian",315.2,264.28,"Paeckelmanella","Paeckelmanella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Paeckelmanellidae",42.12,41.66,862251,95804,27355,41.66,42.12,44.7926957680754,42.7401985555368
"36","F133",2,35,290.1,"Sakmarian",315.2,264.28,"Paeckelmanella","Paeckelmanella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Paeckelmanellidae",42.12,41.66,990205,119330,27355,41.66,42.12,44.7926957680754,42.7401985555368
"37","F133",2,35,290.1,"Sakmarian",372.2,247.2,"Plicatifera","Plicatifera",0,"Brachiopoda","Strophomenata","Productida","Productellidae",43.01,39.58,990227,119339,27355,39.58,43.01,44.7926957680754,42.7401985555368
"38","F133",2,35,290.1,"Sakmarian",358.9,254.14,"Rhynchopora","Rhynchopora",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchoporidae",44.24,40.08,990155,119302,27355,40.08,44.24,44.7926957680754,42.7401985555368
"39","F133",2,35,290.1,"Sakmarian",330.9,251.902,"Spiriferella","Spiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",42.12,41.66,990199,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"40","F133",2,35,290.1,"Sakmarian",410.8,251.902,"Stenoscisma","Stenoscisma",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",42.12,41.66,990204,119330,27355,41.66,42.12,44.7926957680754,42.7401985555368
"41","F133",2,35,290.1,"Sakmarian",387.7,251.902,"Strophalosia","Strophalosia",0,"Brachiopoda","Strophomenata","Productida","Strophalosiidae",42.12,41.66,990197,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"42","F133",2,35,290.1,"Sakmarian",387.7,251.902,"Strophalosia","Strophalosia",0,"Brachiopoda","Strophomenata","Productida","Strophalosiidae",42.12,41.66,990194,119327,27355,41.66,42.12,44.7926957680754,42.7401985555368
"43","F133",2,35,290.1,"Sakmarian",315.2,283.5,"Taimyrella","Taimyrella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",42.12,41.66,990200,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"44","F133",2,35,290.1,"Sakmarian",290.1,290.1,"Taimyropsis","Taimyropsis",1,"Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",42.12,41.66,793073,86029,27355,41.66,42.12,44.7926957680754,42.7401985555368
"45","F133",2,35,290.1,"Sakmarian",330.9,251.902,"Tomiopsis","Tomiopsis",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ingelarellidae",43.01,39.58,990231,119342,27355,39.58,43.01,44.7926957680754,42.7401985555368
"46","F133",2,35,290.1,"Sakmarian",290.1,273.01,"Tuberculatella","Tuberculatella",0,"Brachiopoda","Strophomenata","Productida","Productellidae",42.12,41.66,990195,119328,27355,41.66,42.12,44.7926957680754,42.7401985555368
"47","F133",2,35,290.1,"Sakmarian",315.2,290.1,"Verchojania","Verchojania",1,"Brachiopoda","Strophomenata","Productida","Productellidae",44.24,40.08,990164,119306,27355,40.08,44.24,44.7926957680754,42.7401985555368
"48","F133",2,35,290.1,"Sakmarian",315.2,290.1,"Verchojania","Verchojania",1,"Brachiopoda","Strophomenata","Productida","Productellidae",44.24,40.08,990153,119302,27355,40.08,44.24,44.7926957680754,42.7401985555368
"49","F133",2,35,290.1,"Sakmarian",346.7,251.902,"Waagenoconcha","Waagenoconcha",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",42.12,41.66,990191,119327,27355,41.66,42.12,44.7926957680754,42.7401985555368
"50","F133",2,35,290.1,"Sakmarian",346.7,251.902,"Waagenoconcha","Waagenoconcha",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",44.24,40.08,990154,119302,27355,40.08,44.24,44.7926957680754,42.7401985555368
"51","F133",2,35,290.1,"Sakmarian",346.7,251.902,"Waagenoconcha","Waagenoconcha",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",42.12,41.66,990203,119329,27355,41.66,42.12,44.7926957680754,42.7401985555368
"52","F133",2,35,290.1,"Sakmarian",315.2,251.902,"Wellerella","Wellerella",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",42.12,41.66,990210,119331,27355,41.66,42.12,44.7926957680754,42.7401985555368
"53","F140",3,17,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",45.93,118.12,962809,112950,27329,118.12,45.93,116.792695768075,42.7401985555368
"54","F140",3,17,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",45.85,117.4,758469,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"55","F140",3,17,290.1,"Sakmarian",293.52,254.14,"Cosmomya","Cosmomya (Palaeocosmomya)",0,"Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",45.85,117.4,758473,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"56","F140",3,17,290.1,"Sakmarian",315.2,251.902,"Costatumulus","Costatumulus",0,"Brachiopoda","Strophomenata","Productida","Monticuliferidae",45.93,118.12,962807,112950,27329,118.12,45.93,116.792695768075,42.7401985555368
"57","F140",3,17,290.1,"Sakmarian",315.2,251.902,"Costatumulus","Costatumulus",0,"Brachiopoda","Strophomenata","Productida","Monticuliferidae",45.85,117.4,758470,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"58","F140",3,17,290.1,"Sakmarian",293.52,251.902,"Fusispirifer","Fusispirifer",0,"Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",45.93,118.12,962810,112950,27329,118.12,45.93,116.792695768075,42.7401985555368
"59","F140",3,17,290.1,"Sakmarian",293.52,251.902,"Fusispirifer","Fusispirifer",0,"Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",45.85,117.4,758467,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"60","F140",3,17,290.1,"Sakmarian",307,266.9,"Jakutoproductus","Jakutoproductus",0,"Brachiopoda","Strophomenata","Productida","Productellidae",45.93,118.12,962808,112950,27329,118.12,45.93,116.792695768075,42.7401985555368
"61","F140",3,17,290.1,"Sakmarian",307,266.9,"Jakutoproductus","Jakutoproductus",0,"Brachiopoda","Strophomenata","Productida","Productellidae",45.85,117.4,758462,81139,27329,117.4,45.85,116.792695768075,42.7401985555368
"62","F140",3,17,290.1,"Sakmarian",307,266.9,"Jakutoproductus","Jakutoproductus",0,"Brachiopoda","Strophomenata","Productida","Productellidae",45.81,117.37,993239,119869,38411,117.37,45.81,116.792695768075,42.7401985555368
"63","F140",3,17,290.1,"Sakmarian",307,266.9,"Jakutoproductus","Jakutoproductus",0,"Brachiopoda","Strophomenata","Productida","Productellidae",45.85,117.4,758465,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"64","F140",3,17,290.1,"Sakmarian",323.2,251.902,"Kiangsiella","Kiangsiella",0,"Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",45.85,117.4,758466,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"65","F140",3,17,290.1,"Sakmarian",293.52,254.14,"Kolymopecten","Kolymopecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",45.85,117.4,758474,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"66","F140",3,17,290.1,"Sakmarian",427.4,251.902,"Orthotetes","Orthotetes",0,"Brachiopoda","Strophomenata","Orthotetida","Orthotetidae",45.85,117.4,758468,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"67","F140",3,17,290.1,"Sakmarian",298.9,251.902,"Praeundulomya","Praeundulomya",0,"Mollusca","Bivalvia","NoC","Sanguinolitidae",45.85,117.4,758471,81140,27329,117.4,45.85,116.792695768075,42.7401985555368
"68","F140",3,17,290.1,"Sakmarian",298.9,251.902,"Praeundulomya","Praeundulomya",0,"Mollusca","Bivalvia","NoC","Sanguinolitidae",45.85,117.4,758464,81139,27329,117.4,45.85,116.792695768075,42.7401985555368
"69","F140",3,17,290.1,"Sakmarian",346.7,251.2,"Pustula","Pustula",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",45.85,117.4,758463,81139,27329,117.4,45.85,116.792695768075,42.7401985555368
"70","F164",4,348,290.1,"Sakmarian",358.9,251.902,"Acanthopecten","Acanthopecten",0,"Mollusca","Bivalvia","Pectinida","Limipectinidae",38.55,-24.79,983018,117729,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"71","F164",4,348,290.1,"Sakmarian",358.9,251.902,"Acanthopecten","Acanthopecten",0,"Mollusca","Bivalvia","Pectinida","Limipectinidae",38.55,-24.79,983052,117733,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"72","F164",4,348,290.1,"Sakmarian",358.9,251.902,"Acanthopecten","Acanthopecten",0,"Mollusca","Bivalvia","Pectinida","Limipectinidae",38.46,-25.32,982931,116370,27298,-25.32,38.46,-26.3081967964057,35.6447519986153
"73","F164",4,348,290.1,"Sakmarian",293.52,254.14,"Alispiriferella","Alispiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",38.47,-25.32,1001440,121772,29759,-25.32,38.47,-26.3081967964057,35.6447519986153
"74","F164",4,348,290.1,"Sakmarian",293.52,254.14,"Alispiriferella","Alispiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",37.03,-23.27,1001345,117685,3813,-23.27,37.03,-26.3081967964057,35.6447519986153
"75","F164",4,348,290.1,"Sakmarian",293.52,254.14,"Alispiriferella","Alispiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",37.02,-23.26,1001530,121824,29759,-23.26,37.02,-26.3081967964057,35.6447519986153
"76","F164",4,348,290.1,"Sakmarian",293.52,254.14,"Alispiriferella","Alispiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",38.51,-24.91,1001433,121768,29759,-24.91,38.51,-26.3081967964057,35.6447519986153
"77","F164",4,348,290.1,"Sakmarian",293.52,254.14,"Alispiriferella","Alispiriferella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",37.03,-23.26,982812,117684,3813,-23.26,37.03,-26.3081967964057,35.6447519986153
"78","F164",4,348,290.1,"Sakmarian",293.52,251.902,"Ambikella","Ambikella",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ingelarellidae",37.03,-23.26,982779,117677,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"79","F164",4,348,290.1,"Sakmarian",290.1,254.14,"Anemonaria","Anemonaria",0,"Brachiopoda","Strophomenata","Productida","Paucispiniferidae",38.53,-24.91,983177,117758,27298,-24.91,38.53,-26.3081967964057,35.6447519986153
"80","F164",4,348,290.1,"Sakmarian",290.1,254.14,"Anemonaria","Anemonaria",0,"Brachiopoda","Strophomenata","Productida","Paucispiniferidae",38.46,-25.32,982975,117725,27298,-25.32,38.46,-26.3081967964057,35.6447519986153
"81","F164",4,348,290.1,"Sakmarian",290.1,254.14,"Anemonaria","Anemonaria",0,"Brachiopoda","Strophomenata","Productida","Paucispiniferidae",38.53,-24.8,982899,117712,27298,-24.8,38.53,-26.3081967964057,35.6447519986153
"82","F164",4,348,290.1,"Sakmarian",290.1,254.14,"Anemonaria","Anemonaria",0,"Brachiopoda","Strophomenata","Productida","Paucispiniferidae",38.55,-24.79,983030,117733,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"83","F164",4,348,290.1,"Sakmarian",290.1,254.14,"Anemonaria","Anemonaria",0,"Brachiopoda","Strophomenata","Productida","Paucispiniferidae",38.54,-24.91,983166,117756,27298,-24.91,38.54,-26.3081967964057,35.6447519986153
"84","F164",4,348,290.1,"Sakmarian",298.9,251.902,"Anidanthus","Anidanthus",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",38.54,-24.91,983057,117734,27298,-24.91,38.54,-26.3081967964057,35.6447519986153
"85","F164",4,348,290.1,"Sakmarian",346.7,254.14,"Antiquatonia","Antiquatonia",0,"Brachiopoda","Strophomenata","Productida","Productellidae",38.54,-24.91,983056,117734,27298,-24.91,38.54,-26.3081967964057,35.6447519986153
"86","F164",4,348,290.1,"Sakmarian",346.7,254.14,"Antiquatonia","Antiquatonia",0,"Brachiopoda","Strophomenata","Productida","Productellidae",38.55,-24.79,983037,117733,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"87","F164",4,348,290.1,"Sakmarian",346.7,254.14,"Antiquatonia","Antiquatonia",0,"Brachiopoda","Strophomenata","Productida","Productellidae",38.54,-24.91,983078,117737,27298,-24.91,38.54,-26.3081967964057,35.6447519986153
"88","F164",4,348,290.1,"Sakmarian",346.7,254.14,"Antiquatonia","Antiquatonia",0,"Brachiopoda","Strophomenata","Productida","Productellidae",37.03,-23.26,982799,117683,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"89","F164",4,348,290.1,"Sakmarian",330.9,251.902,"Arctitreta","Arctitreta",0,"Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",37.03,-23.26,982769,117677,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"90","F164",4,348,290.1,"Sakmarian",330.9,251.902,"Arctitreta","Arctitreta",0,"Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",38.46,-25.32,982936,117718,27298,-25.32,38.46,-26.3081967964057,35.6447519986153
"91","F164",4,348,290.1,"Sakmarian",330.9,251.902,"Arctitreta","Arctitreta",0,"Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",37.03,-23.26,982797,117683,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"92","F164",4,348,290.1,"Sakmarian",358.9,283.5,"Brachythyris","Brachythyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Brachythyrididae",38.46,-25.32,1001385,116370,3813,-25.32,38.46,-26.3081967964057,35.6447519986153
"93","F164",4,348,290.1,"Sakmarian",358.9,283.5,"Brachythyris","Brachythyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Brachythyrididae",38.55,-24.79,983050,117733,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"94","F164",4,348,290.1,"Sakmarian",290.1,254.14,"Bruntonia","Bruntonia",0,"Brachiopoda","Strophomenata","Productida","Productidae",38.55,-24.79,983038,117733,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"95","F164",4,348,290.1,"Sakmarian",293.52,264.28,"Callaiapsida","Callaiapsida",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",38.53,-24.91,983187,117758,27298,-24.91,38.53,-26.3081967964057,35.6447519986153
"96","F164",4,348,290.1,"Sakmarian",293.52,264.28,"Callaiapsida","Callaiapsida",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",37.03,-23.26,982801,117683,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"97","F164",4,348,290.1,"Sakmarian",293.52,264.28,"Callaiapsida","Callaiapsida",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",38.46,-25.32,982987,117727,27298,-25.32,38.46,-26.3081967964057,35.6447519986153
"98","F164",4,348,290.1,"Sakmarian",293.52,264.28,"Callaiapsida","Callaiapsida",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",38.55,-24.79,983044,117733,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"99","F164",4,348,290.1,"Sakmarian",293.52,264.28,"Callaiapsida","Callaiapsida",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",38.55,-24.79,983012,117729,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"100","F164",4,348,290.1,"Sakmarian",293.52,264.28,"Callaiapsida","Callaiapsida",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",38.51,-24.91,982961,117723,27298,-24.91,38.51,-26.3081967964057,35.6447519986153
"101","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.46,-25.32,982976,117725,27298,-25.32,38.46,-26.3081967964057,35.6447519986153
"102","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.51,-24.91,982970,117724,27298,-24.91,38.51,-26.3081967964057,35.6447519986153
"103","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.53,-24.92,983092,117741,27298,-24.92,38.53,-26.3081967964057,35.6447519986153
"104","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.53,-24.8,982900,117712,27298,-24.8,38.53,-26.3081967964057,35.6447519986153
"105","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.53,-24.91,983178,117758,27298,-24.91,38.53,-26.3081967964057,35.6447519986153
"106","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.55,-24.79,983004,117729,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"107","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.54,-24.91,983074,117737,27298,-24.91,38.54,-26.3081967964057,35.6447519986153
"108","F164",4,348,290.1,"Sakmarian",307,266.9,"Calliprotonia","Calliprotonia",0,"Brachiopoda","Strophomenata","Productida","Echinoconchidae",38.51,-24.91,982957,117723,27298,-24.91,38.51,-26.3081967964057,35.6447519986153
"109","F164",4,348,290.1,"Sakmarian",346.7,251.902,"Cancrinella","Cancrinella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",37.03,-23.26,982807,117684,3813,-23.26,37.03,-26.3081967964057,35.6447519986153
"110","F164",4,348,290.1,"Sakmarian",346.7,251.902,"Cancrinella","Cancrinella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",37.03,-23.26,982791,117681,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"111","F164",4,348,290.1,"Sakmarian",346.7,251.902,"Cancrinella","Cancrinella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",38.53,-24.92,983095,117741,27298,-24.92,38.53,-26.3081967964057,35.6447519986153
"112","F164",4,348,290.1,"Sakmarian",298.9,254.14,"Chaoiella","Chaoiella",0,"Brachiopoda","Strophomenata","Productida","Productellidae",38.45,-25.31,982893,117710,27298,-25.31,38.45,-26.3081967964057,35.6447519986153
"113","F164",4,348,290.1,"Sakmarian",298.9,254.14,"Chaoiella","Chaoiella",0,"Brachiopoda","Strophomenata","Productida","Productellidae",38.55,-24.79,983205,117760,27298,-24.79,38.55,-26.3081967964057,35.6447519986153
"114","F164",4,348,290.1,"Sakmarian",307,254.14,"Cimmeriella","Cimmeriella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",37.03,-23.27,982814,117685,27298,-23.27,37.03,-26.3081967964057,35.6447519986153
"115","F164",4,348,290.1,"Sakmarian",307,254.14,"Cimmeriella","Cimmeriella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",37.03,-23.26,982774,117677,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
"116","F164",4,348,290.1,"Sakmarian",307,254.14,"Cimmeriella","Cimmeriella",0,"Brachiopoda","Strophomenata","Productida","Linoproductidae",37.03,-23.26,982784,117679,27298,-23.26,37.03,-26.3081967964057,35.6447519986153
