"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","lat","long"
"1","F121",1,43,83.6,"Santonian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",45.94,-81.28,1362557,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"2","F121",1,43,83.6,"Santonian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",45.97,-81.29,1535465,158104,11610,-81.29,45.97,-80.7926957680754,42.7401985555368
"3","F121",1,43,83.6,"Santonian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",44.65,-80.69,451249,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"4","F121",1,43,83.6,"Santonian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",45.97,-81.28,1362513,185381,62141,-81.28,45.97,-80.7926957680754,42.7401985555368
"5","F121",1,43,83.6,"Santonian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",45.19,-80.83,1565935,151978,48589,-80.83,45.19,-80.7926957680754,42.7401985555368
"6","F121",1,43,83.6,"Santonian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",44.65,-80.69,451257,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"7","F121",1,43,83.6,"Santonian",100.5,66,"Calva","Calva",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",45.94,-81.28,1362558,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"8","F121",1,43,83.6,"Santonian",93.9,66,"Calva","Calva (Calva)",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",44.65,-80.69,451248,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"9","F121",1,43,83.6,"Santonian",86.3,83.6,"Cladoceramus","Cladoceramus",1,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.97,-81.29,1535466,158104,11610,-81.29,45.97,-80.7926957680754,42.7401985555368
"10","F121",1,43,83.6,"Santonian",93.9,66,"Cymbophora","Cymbophora",0,"Mollusca","Bivalvia","Veneroidei","Mactridae",44.65,-80.69,451247,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"11","F121",1,43,83.6,"Santonian",93.9,66,"Cymbophora","Cymbophora",0,"Mollusca","Bivalvia","Veneroidei","Mactridae",45.94,-81.28,1362559,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"12","F121",1,43,83.6,"Santonian",113,3.6,"Glycymerita","Glycymerita",0,"Mollusca","Bivalvia","Arcida","Glycymerididae",45.94,-81.28,1362561,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"13","F121",1,43,83.6,"Santonian",113,3.6,"Glycymerita","Glycymerita",0,"Mollusca","Bivalvia","Arcida","Glycymerididae",44.65,-80.69,451252,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"14","F121",1,43,83.6,"Santonian",199.5,66,"Grammatodon","Grammatodon (Indogrammatodon)",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",44.65,-80.69,451250,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"15","F121",1,43,83.6,"Santonian",154.8,72.1,"Hokkaidoconcha","Hokkaidoconcha",0,"Mollusca","Gastropoda","Sorbeoconcha","Hokkaidoconchidae",45.19,-80.83,1179465,151978,48589,-80.83,45.19,-80.7926957680754,42.7401985555368
"16","F121",1,43,83.6,"Santonian",208.5,66,"Inoceramus","Inoceramus",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.86,-81.23,451188,44273,11610,-81.23,45.86,-80.7926957680754,42.7401985555368
"17","F121",1,43,83.6,"Santonian",208.5,66,"Inoceramus","Inoceramus",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.19,-80.83,451244,44278,11610,-80.83,45.19,-80.7926957680754,42.7401985555368
"18","F121",1,43,83.6,"Santonian",208.5,66,"Inoceramus","Inoceramus",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.97,-81.29,1362520,158104,62141,-81.29,45.97,-80.7926957680754,42.7401985555368
"19","F121",1,43,83.6,"Santonian",208.5,66,"Inoceramus","Inoceramus",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.18,-80.89,1596498,225705,29214,-80.89,45.18,-80.7926957680754,42.7401985555368
"20","F121",1,43,83.6,"Santonian",208.5,66,"Inoceramus","Inoceramus",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.16,-80.88,1595819,225644,29214,-80.88,45.16,-80.7926957680754,42.7401985555368
"21","F121",1,43,83.6,"Santonian",208.5,66,"Inoceramus","Inoceramus",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",44.65,-80.69,451251,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"22","F121",1,43,83.6,"Santonian",83.6,66,"Inoceramus","Inoceramus (Platyceramus)",0,"Mollusca","Bivalvia","Myalinida","Inoceramidae",45.97,-81.28,1362514,185381,62141,-81.28,45.97,-80.7926957680754,42.7401985555368
"23","F121",1,43,83.6,"Santonian",93.9,66,"Legumen","Legumen",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",44.65,-80.69,451253,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"24","F121",1,43,83.6,"Santonian",208.5,0.0117,"Margarites","Margarites",0,"Mollusca","Bivalvia","No","Turbinidae",45.94,-81.28,1362565,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"25","F121",1,43,83.6,"Santonian",100.5,66,"Meekia","Meekia (Mygallia)",0,"Mollusca","Bivalvia","Cardiida","Tancrediidae",45.94,-81.28,1362562,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"26","F121",1,43,83.6,"Santonian",453,0.0117,"Nucula","Nucula",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",44.65,-80.69,451254,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"27","F121",1,43,83.6,"Santonian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",44.65,-80.69,451255,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"28","F121",1,43,83.6,"Santonian",121.4,61.6,"Phelopteria","Phelopteria",0,"Mollusca","Bivalvia","Ostreida","Pteriidae",45.97,-81.29,1362521,158104,62141,-81.29,45.97,-80.7926957680754,42.7401985555368
"29","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.67,-77.49,1491039,207409,71448,-77.49,40.67,-80.7926957680754,42.7401985555368
"30","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.57,-77.43,1491045,207413,71448,-77.43,40.57,-80.7926957680754,42.7401985555368
"31","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.57,-77.43,1491043,207411,71448,-77.43,40.57,-80.7926957680754,42.7401985555368
"32","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.67,-77.49,1491040,207410,71448,-77.49,40.67,-80.7926957680754,42.7401985555368
"33","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.57,-77.42,1491047,207415,71448,-77.42,40.57,-80.7926957680754,42.7401985555368
"34","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.57,-77.43,1491046,207414,71448,-77.43,40.57,-80.7926957680754,42.7401985555368
"35","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.57,-77.43,1491042,206453,71448,-77.43,40.57,-80.7926957680754,42.7401985555368
"36","F121",1,43,83.6,"Santonian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",40.57,-77.43,1491044,207412,71448,-77.43,40.57,-80.7926957680754,42.7401985555368
"37","F121",1,43,83.6,"Santonian",89.8,66,"Pseudocymia","Pseudocymia",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",45.63,-81.15,668243,72081,24379,-81.15,45.63,-80.7926957680754,42.7401985555368
"38","F121",1,43,83.6,"Santonian",266.9,23.03,"Pseudomelania","Pseudomelania",0,"Mollusca","Bivalvia","No","Pseudomelaniidae",45.97,-81.29,1535464,158104,11610,-81.29,45.97,-80.7926957680754,42.7401985555368
"39","F121",1,43,83.6,"Santonian",161.5,66,"Pterotrigonia","Pterotrigonia",0,"Mollusca","Bivalvia","Trigoniida","Megatrigoniidae",45.94,-81.28,1362563,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"40","F121",1,43,83.6,"Santonian",242,0.0117,"Tellina","Tellina",0,"Mollusca","Bivalvia","Cardiida","Tellinidae",45.94,-81.28,1362564,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"41","F121",1,43,83.6,"Santonian",125.77,56,"Tessarolax","Tessarolax",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",40.57,-77.42,1591036,86815,58551,-77.42,40.57,-80.7926957680754,42.7401985555368
"42","F121",1,43,83.6,"Santonian",93.9,56,"Volutoderma","Volutoderma",0,"Mollusca","Gastropoda","Neogastropoda","Volutidae",45.94,-81.28,1362566,185391,62141,-81.28,45.94,-80.7926957680754,42.7401985555368
"43","F121",1,43,83.6,"Santonian",93.9,56,"Volutoderma","Volutoderma",0,"Mollusca","Gastropoda","Neogastropoda","Volutidae",44.65,-80.69,451256,44279,11610,-80.69,44.65,-80.7926957680754,42.7401985555368
"44","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.58,-79.72,755973,80945,27237,-79.72,42.58,-80.7926957680754,42.7401985555368
"45","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.6,-79.71,755979,80946,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"46","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.83,-80.03,1564740,220916,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"47","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.82,-80.03,1564700,220912,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"48","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.83,-80.04,1560100,86794,3060,-80.04,42.83,-80.7926957680754,42.7401985555368
"49","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",43.48,-81.06,1552115,185174,75907,-81.06,43.48,-80.7926957680754,42.7401985555368
"50","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",43.49,-81.03,1552125,185168,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"51","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.8,-80.03,1551981,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"52","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.82,-80.03,1564582,220908,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"53","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.82,-80.03,1564686,220911,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"54","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.8,-80.02,1564671,220910,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"55","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",43.49,-81.04,1565788,221107,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"56","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",43.49,-81.04,1565772,221106,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"57","F121",1,620,72.1,"Campanian",113,0.0117,"Acila","Acila (Truncacila)",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",43.49,-81.03,1565760,221105,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"58","F121",1,620,72.1,"Campanian",161.5,2.58,"Acirsa","Acirsa",0,"Mollusca","Bivalvia","No","Epitoniidae",43.49,-81.03,1546002,185168,75586,-81.03,43.49,-80.7926957680754,42.7401985555368
"59","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",44.1,-82.57,23310,1512,44,-82.57,44.1,-80.7926957680754,42.7401985555368
"60","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.94,-80.02,1334254,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
"61","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.79,-80.01,1564829,220928,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"62","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.82,-80.03,1564693,220911,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"63","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.79,-80.01,1552050,185171,64770,-80.01,42.79,-80.7926957680754,42.7401985555368
"64","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.79,-80.02,1564835,220929,75907,-80.02,42.79,-80.7926957680754,42.7401985555368
"65","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.79,-80.01,1552038,185172,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"66","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",43.48,-81.06,1401000,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"67","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.8,-80.02,1564716,220913,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"68","F121",1,620,72.1,"Campanian",242,23.03,"Ampullina","Ampullina",0,"Mollusca","Gastropoda","Architaenioglossa","Ampullinidae",42.87,-80.04,1564755,220918,75907,-80.04,42.87,-80.7926957680754,42.7401985555368
"69","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.8,-80.02,1361635,185176,261,-80.02,42.8,-80.7926957680754,42.7401985555368
"70","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.82,-80.03,1361638,185179,261,-80.03,42.82,-80.7926957680754,42.7401985555368
"71","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.84,-80.03,1361636,185177,261,-80.03,42.84,-80.7926957680754,42.7401985555368
"72","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.79,-80.01,1361614,185171,261,-80.01,42.79,-80.7926957680754,42.7401985555368
"73","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",43.37,-80.95,1533920,215264,74264,-80.95,43.37,-80.7926957680754,42.7401985555368
"74","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",43.48,-81.06,1361633,185174,261,-81.06,43.48,-80.7926957680754,42.7401985555368
"75","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.82,-80.03,48096,3886,261,-80.03,42.82,-80.7926957680754,42.7401985555368
"76","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.79,-80.01,1361628,185172,261,-80.01,42.79,-80.7926957680754,42.7401985555368
"77","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.82,-80.03,48095,3885,261,-80.03,42.82,-80.7926957680754,42.7401985555368
"78","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",44.36,-82.34,1361643,185184,261,-82.34,44.36,-80.7926957680754,42.7401985555368
"79","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",43.48,-81.06,1361634,185175,261,-81.06,43.48,-80.7926957680754,42.7401985555368
"80","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.82,-80.03,1361637,185178,261,-80.03,42.82,-80.7926957680754,42.7401985555368
"81","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",42.8,-80.03,1361555,72057,261,-80.03,42.8,-80.7926957680754,42.7401985555368
"82","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",44.11,-82.03,1361554,185157,261,-82.03,44.11,-80.7926957680754,42.7401985555368
"83","F121",1,620,72.1,"Campanian",168.2,59.2,"Anchura","Anchura",0,"Mollusca","Gastropoda","Sorbeoconcha","Aporrhaidae",43.49,-81.03,1361611,185168,261,-81.03,43.49,-80.7926957680754,42.7401985555368
"84","F121",1,620,72.1,"Campanian",132.6,61.6,"Anisomyon","Anisomyon",0,"Mollusca","Gastropoda","Basommatophora","Siphonariidae",46.89,-82.41,1596512,225714,29214,-82.41,46.89,-80.7926957680754,42.7401985555368
"85","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",42.82,-80.03,1552008,185178,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"86","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",42.88,-80.04,1551999,219079,71450,-80.04,42.88,-80.7926957680754,42.7401985555368
"87","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",42.8,-80.02,1564709,220913,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"88","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",42.8,-80.02,1551935,219077,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"89","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",42.82,-80.03,1564579,220908,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"90","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",42.83,-80.03,1564737,220916,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"91","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",43.49,-81.04,1565785,221107,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"92","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",43.49,-81.04,1565769,221106,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"93","F121",1,620,72.1,"Campanian",264.28,0.0117,"Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",43.49,-81.03,1565757,221105,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"94","F121",1,620,72.1,"Campanian",72.1,0.0117,"Architectonica","Architectonica (Solariaxis)",0,"Mollusca","Gastropoda","Heterostropha","Architectonicidae",43.48,-81.06,1401003,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"95","F121",1,620,72.1,"Campanian",410.8,0.0117,"Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.82,-80.03,1565743,3885,3060,-80.03,42.82,-80.7926957680754,42.7401985555368
"96","F121",1,620,72.1,"Campanian",410.8,0.0117,"Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",43.48,-81.06,1400990,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"97","F121",1,620,72.1,"Campanian",410.8,0.0117,"Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.86,-80.03,1574697,220921,78321,-80.03,42.86,-80.7926957680754,42.7401985555368
"98","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",42.76,-80.1,1551953,86793,75907,-80.1,42.76,-80.7926957680754,42.7401985555368
"99","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",43.38,-80.95,886972,98225,33947,-80.95,43.38,-80.7926957680754,42.7401985555368
"100","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",42.83,-80.04,1551943,86794,75907,-80.04,42.83,-80.7926957680754,42.7401985555368
"101","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",43.49,-81.03,1552116,185168,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"102","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",42.8,-80.03,1564553,220906,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"103","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",42.8,-80.02,1551926,219077,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"104","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",42.8,-80.03,1551963,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"105","F121",1,620,72.1,"Campanian",93.9,66,"Atira","Atira",0,"Mollusca","Bivalvia","No","Turbinidae",43.48,-81.06,1552106,185174,75907,-81.06,43.48,-80.7926957680754,42.7401985555368
"106","F121",1,620,72.1,"Campanian",86.3,66,"Barrettia","Barrettia",0,"Mollusca","Bivalvia","Hippuritida","Hippuritidae",42.94,-80.02,1334244,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
"107","F121",1,620,72.1,"Campanian",83.6,61.6,"Belliscala","Belliscala",0,"Mollusca","Bivalvia","No","Epitoniidae",43.49,-81.03,1545968,185168,75586,-81.03,43.49,-80.7926957680754,42.7401985555368
"108","F121",1,620,72.1,"Campanian",145,37.71,"Bernaya","Bernaya (Bernaya)",0,"Mollusca","Gastropoda","Sorbeoconcha","Cypraeidae",42.82,-80.12,1314613,176396,58004,-80.12,42.82,-80.7926957680754,42.7401985555368
"109","F121",1,620,72.1,"Campanian",121.4,61.6,"Bernaya","Bernaya (Protocypraea)",0,"Mollusca","Gastropoda","Sorbeoconcha","Cypraeidae",42.65,-79.96,1314514,176369,58004,-79.96,42.65,-80.7926957680754,42.7401985555368
"110","F121",1,620,72.1,"Campanian",121.4,61.6,"Bernaya","Bernaya (Protocypraea)",0,"Mollusca","Gastropoda","Sorbeoconcha","Cypraeidae",42.94,-80.02,1314506,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
"111","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",43.49,-81.04,1565782,221107,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"112","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",42.82,-80.03,1564681,220911,29215,-80.03,42.82,-80.7926957680754,42.7401985555368
"113","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",42.76,-80.1,797583,86793,29215,-80.1,42.76,-80.7926957680754,42.7401985555368
"114","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",42.79,-80.01,1552030,185172,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"115","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",43.49,-81.03,1552121,185168,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"116","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",42.82,-80.03,1552019,3885,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"117","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",43.49,-81.03,1565754,221105,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"118","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",42.79,-80.01,1564825,220928,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"119","F121",1,620,72.1,"Campanian",100.5,66,"Biplica","Biplica",0,"Mollusca","Gastropoda","Heterostropha","Ringiculidae",42.83,-80.03,1564563,220366,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
